EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	81PS3005		0	0	E njoy stent periferico 80x5x30	0	0	0	0	Enjoy	0	0	JOTEC	0	0						0	0	0	0	2783.33	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	81PS4006		0	0	E njoy stent periferico 80x6x40	0	0	0	0	Enjoy	0	0	JOTEC	0	0						0	0	0	588.17	2783.33	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	81PS4007		0	0	E njoy stent periferico 80x7x40	0	0	0	0	Enjoy	0	0	JOTEC	0	0						0	0	0	523.55	2783.33	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	81PS4009		0	0	E njoy stent periferico 80x8x40	0	0	0	0	Enjoy	0	0	JOTEC	0	0						0	0	0	570.2	2783.33	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	81PS6008		0	0	E njoy stent periferico 80x8x60	0	0	0	0	Enjoy	0	0	JOTEC	0	0						0	0	0	606.14	2783.33	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	81PS4005		0	0	E njoy stent periferico 85x5x40	0	0	0	0	Enjoy	0	0	JOTEC	0	0						0	0	0	476.9	2783.33	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	81PL6010		0	0	E njoy stent periferico 130x10x60	0	0	0	0	Enjoy	0	0	JOTEC	0	0						0	0	0	490.41	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	73AE2626L05		0	0	E vita Abdominal AE 26mm 26mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	3938.5	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	73AE2828L05		0	0	E vita Abdominal AE 28mm 28mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2642.44	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	73AE3030L05		0	0	E vita Abdominal AE 30mm 30mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2436.54	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1612L10		0	0	E VITA ABDOMINAL CL 16MM 12MM 10MM	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	3171	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1612L05		0	0	E vita Abdominal CL 16mm 12mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2858.02	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1612L07		0	0	E vita Abdominal CL 16mm 12mm 70mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2452.15	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1614L10		0	0	E vita Abdominal CL 16mm 14mm 100mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2673.25	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1614L05		0	0	E vita Abdominal CL 16mm 14mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2452.15	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1616L10		0	0	E vita Abdominal CL 16mm 16mm 100mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2452.15	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1616L09		0	0	E vita Abdominal CL 16mm 16mm 90mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2834.91	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1618L05		0	0	E vita Abdominal CL 16mm 18mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2452.15	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1618L07		0	0	E vita Abdominal CL 16mm 18mm 70mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2496.73	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1618L09		0	0	E vita Abdominal CL 16mm 18mm 90mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	3026.29	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1620L07		0	0	E vita Abdominal CL 16mm 20mm 70mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2672.09	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1620L09		0	0	E vita Abdominal CL 16mm 20mm 90mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2452.15	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1624L05		0	0	E vita Abdominal CL 16mm 24mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2638.03	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1624L07		0	0	E vita Abdominal CL 16mm 24mm 70mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2641.69	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1624L09		0	0	E vita Abdominal CL 16mm 24mm 90mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2586.39	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1616L05		0	0	E vita Abdominal CL 16mm x 5mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2825.83	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1616L07		0	0	E vita Abdominal CL 16mm x 7mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2452.15	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1612L09		0	0	E VITA ABDOMINAL CL 16MMX12MMX9MM	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2452.15	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1618L10		0	0	E vita Abdominal CL 18mm 105mm 16F 5 3mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	3229.85	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1620L10		0	0	E vita Abdominal CL 20mm 105mm 18F 6mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2630.3	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75CL1624L10		0	0	E vita Abdominal CL 24mm 105mm 18F 6 00m	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	1	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71AC2828S151PL		0	0	E vita Abdominal Custom Made 36F X 600mm	0	0	0	0	Evita Custom Made	0	0	JOTEC	0	0						0	0	0	1	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75IE1818L05		0	0	E vita Abdominal IE 18mm 18mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2642.44	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75IE2424L05		0	0	E vita Abdominal IE 24mm 24mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2324.48	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	75IE2626L05		0	0	E vita Abdominal IE 26mm 26mm 50mm	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	2374.18	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	73MB2414L13-08		0	0	E VITA ABDOMINAL MB 24MMX14MM 20F	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	3802.04	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	73MB2414L15-10		0	0	E VITA ABDOMINAL MB 24MMX14MMX150MM T 10	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	3678.31	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	73MB2614L17-08		0	0	E vita Abdominal MB 26mm 14mm 20F	0	0	0	0	Evita Abdominal	0	0	JOTEC	0	0						0	0	0	1	2	0			14	2	12	1		LIBRE-424				0	0	0	0	0	0				JOTEC	JOTEC AÉREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42593	43017	43115	0	0			1	0	0.014084507	0	0	0	0			FALSE		
